46.760163	23.541268	1735.000000
46.762036	23.543971	1636.000000
46.763910	23.546674	1238.000000
46.765783	23.549376	1130.000000
46.767656	23.552079	1266.000000
46.769530	23.554782	1036.000000
46.771403	23.557484	1288.000000
46.773276	23.560187	1293.000000
46.775149	23.562890	1888.000000
46.777023	23.565593	2370.000000
46.778896	23.568295	1856.000000
46.780769	23.570998	1729.000000
46.782642	23.573701	2020.000000
46.784516	23.576403	2046.000000
46.786389	23.579106	1861.000000
46.788262	23.581809	1945.000000
46.790136	23.584511	2058.000000
46.792009	23.587214	2069.000000
46.793882	23.589917	2342.000000
46.795755	23.592619	2482.000000
46.797629	23.595322	3538.000000
46.799502	23.598025	3810.000000
46.801375	23.600728	4118.000000
46.746695	23.525846	3538.000000
46.748569	23.528549	3468.000000
46.750442	23.531251	2916.000000
46.752315	23.533954	2709.000000
46.754189	23.536657	2285.000000
46.756062	23.539360	2006.000000
46.757935	23.542062	2177.000000
46.759808	23.544765	1753.000000
46.761682	23.547468	1877.000000
46.763555	23.550170	1985.000000
46.765428	23.552873	1354.000000
46.767301	23.555576	1280.000000
46.769175	23.558278	1204.000000
46.771048	23.560981	1025.000000
46.772921	23.563684	1638.000000
46.774795	23.566386	1033.000000
46.776668	23.569089	1807.000000
46.778541	23.571792	1648.000000
46.780414	23.574495	1469.000000
46.782288	23.577197	1836.000000
46.784161	23.579900	1653.000000
46.786034	23.582603	1782.000000
46.787908	23.585305	1878.000000
46.789781	23.588008	1815.000000
46.791654	23.590711	2088.000000
46.793527	23.593413	2271.000000
46.795401	23.596116	3408.000000
46.797274	23.598819	3612.000000
46.799147	23.601521	2600.000000
46.801020	23.604224	2626.000000
46.746341	23.529343	3649.000000
46.748214	23.532045	3379.000000
46.750087	23.534748	3076.000000
46.751960	23.537451	2375.000000
46.753834	23.540153	1912.000000
46.755707	23.542856	1757.000000
46.757580	23.545559	1515.000000
46.759454	23.548262	1526.000000
46.761327	23.550964	1703.000000
46.763200	23.553667	1802.000000
46.765073	23.556370	1871.000000
46.766947	23.559072	1305.000000
46.768820	23.561775	1081.000000
46.770693	23.564478	1442.000000
46.772567	23.567180	1092.000000
46.774440	23.569883	1212.000000
46.776313	23.572586	1303.000000
46.778186	23.575288	1463.000000
46.780060	23.577991	1273.000000
46.781933	23.580694	1696.000000
46.783806	23.583396	1437.000000
46.785679	23.586099	1411.000000
46.787553	23.588802	1679.000000
46.789426	23.591505	2063.000000
46.791299	23.594207	2195.000000
46.793173	23.596910	2295.000000
46.795046	23.599613	2272.000000
46.796919	23.602315	3907.000000
46.798792	23.605018	2418.000000
46.800666	23.607721	2480.000000
46.745986	23.532839	2950.000000
46.747859	23.535542	2692.000000
46.749732	23.538245	2615.000000
46.751606	23.540947	1778.000000
46.753479	23.543650	1725.000000
46.755352	23.546353	1781.000000
46.757226	23.549055	1628.000000
46.759099	23.551758	1377.000000
46.760972	23.554461	1702.000000
46.762845	23.557163	1564.000000
46.764719	23.559866	1594.000000
46.766592	23.562569	1476.000000
46.768465	23.565272	1527.000000
46.770338	23.567974	863.000000
46.772212	23.570677	1105.000000
46.774085	23.573380	1266.000000
46.775958	23.576082	1237.000000
46.777832	23.578785	1259.000000
46.779705	23.581488	1042.000000
46.781578	23.584190	1559.000000
46.783451	23.586893	1231.000000
46.785325	23.589596	1229.000000
46.787198	23.592298	1792.000000
46.789071	23.595001	1828.000000
46.790944	23.597704	2193.000000
46.792818	23.600407	2134.000000
46.794691	23.603109	2306.000000
46.796564	23.605812	2419.000000
46.798438	23.608515	2428.000000
46.800311	23.611217	2574.000000
46.745631	23.536336	2373.000000
46.747504	23.539039	3103.000000
46.749378	23.541741	1843.000000
46.751251	23.544444	1704.000000
46.753124	23.547147	1837.000000
46.754997	23.549849	1773.000000
46.756871	23.552552	1549.000000
46.758744	23.555255	1633.000000
46.760617	23.557957	1747.000000
46.762491	23.560660	1531.000000
46.764364	23.563363	1633.000000
46.766237	23.566065	1427.000000
46.768110	23.568768	1327.000000
46.769984	23.571471	1552.000000
46.771857	23.574174	814.000000
46.773730	23.576876	1000.000000
46.775603	23.579579	1257.000000
46.777477	23.582282	1149.000000
46.779350	23.584984	958.000000
46.781223	23.587687	1403.000000
46.783097	23.590390	1196.000000
46.784970	23.593092	1412.000000
46.786843	23.595795	1803.000000
46.788716	23.598498	1810.000000
46.790590	23.601200	1527.000000
46.792463	23.603903	1493.000000
46.794336	23.606606	1618.000000
46.796210	23.609308	2622.000000
46.798083	23.612011	2432.000000
46.799956	23.614714	2839.000000
46.745276	23.539832	2829.000000
46.747150	23.542535	2004.000000
46.749023	23.545238	1781.000000
46.750896	23.547941	1733.000000
46.752769	23.550643	1670.000000
46.754643	23.553346	1492.000000
46.756516	23.556049	1726.000000
46.758389	23.558751	1600.000000
46.760262	23.561454	1322.000000
46.762136	23.564157	1291.000000
46.764009	23.566859	1403.000000
46.765882	23.569562	1308.000000
46.767756	23.572265	1249.000000
46.769629	23.574967	1245.000000
46.771502	23.577670	857.000000
46.773375	23.580373	774.000000
46.775249	23.583075	951.000000
46.777122	23.585778	846.000000
46.778995	23.588481	781.000000
46.780869	23.591184	961.000000
46.782742	23.593886	1729.000000
46.784615	23.596589	1531.000000
46.786488	23.599292	1881.000000
46.788362	23.601994	1284.000000
46.790235	23.604697	1209.000000
46.792108	23.607400	1471.000000
46.793981	23.610102	1688.000000
46.795855	23.612805	2626.000000
46.797728	23.615508	2627.000000
46.799601	23.618210	3081.000000
46.744921	23.543329	2145.000000
46.746795	23.546032	1935.000000
46.748668	23.548734	1980.000000
46.750541	23.551437	1938.000000
46.752415	23.554140	1714.000000
46.754288	23.556842	1655.000000
46.756161	23.559545	1490.000000
46.758034	23.562248	1475.000000
46.759908	23.564951	1321.000000
46.761781	23.567653	1228.000000
46.763654	23.570356	1171.000000
46.765528	23.573059	1307.000000
46.767401	23.575761	1155.000000
46.769274	23.578464	822.000000
46.771147	23.581167	764.000000
46.773021	23.583869	752.000000
46.774894	23.586572	601.000000
46.776767	23.589275	574.000000
46.778640	23.591977	757.000000
46.780514	23.594680	1247.000000
46.782387	23.597383	833.000000
46.784260	23.600086	853.000000
46.786134	23.602788	1057.000000
46.788007	23.605491	1037.000000
46.789880	23.608194	1257.000000
46.791753	23.610896	1602.000000
46.793627	23.613599	3067.000000
46.795500	23.616302	2832.000000
46.797373	23.619004	2842.000000
46.799246	23.621707	3192.000000
46.744567	23.546826	2110.000000
46.746440	23.549528	2078.000000
46.748313	23.552231	2258.000000
46.750187	23.554934	1900.000000
46.752060	23.557636	1826.000000
46.753933	23.560339	1435.000000
46.755806	23.563042	1358.000000
46.757680	23.565744	1501.000000
46.759553	23.568447	1449.000000
46.761426	23.571150	1077.000000
46.763299	23.573853	1154.000000
46.765173	23.576555	996.000000
46.767046	23.579258	1147.000000
46.768919	23.581961	575.000000
46.770793	23.584663	453.000000
46.772666	23.587366	332.000000
46.774539	23.590069	531.000000
46.776412	23.592771	821.000000
46.778286	23.595474	825.000000
46.780159	23.598177	641.000000
46.782032	23.600879	883.000000
46.783905	23.603582	814.000000
46.785779	23.606285	925.000000
46.787652	23.608987	1180.000000
46.789525	23.611690	1353.000000
46.791399	23.614393	2837.000000
46.793272	23.617096	2912.000000
46.795145	23.619798	2755.000000
46.797018	23.622501	2704.000000
46.798892	23.625204	2966.000000
46.744212	23.550322	2529.000000
46.746085	23.553025	2419.000000
46.747958	23.555728	2061.000000
46.749832	23.558430	1814.000000
46.751705	23.561133	1678.000000
46.753578	23.563836	1599.000000
46.755452	23.566538	1552.000000
46.757325	23.569241	1682.000000
46.759198	23.571944	1852.000000
46.761071	23.574646	1146.000000
46.762945	23.577349	1308.000000
46.764818	23.580052	690.000000
46.766691	23.582754	569.000000
46.768564	23.585457	341.000000
46.770438	23.588160	121.000000
46.772311	23.590863	298.000000
46.774184	23.593565	582.000000
46.776058	23.596268	871.000000
46.777931	23.598971	1426.000000
46.779804	23.601673	1723.000000
46.781677	23.604376	1702.000000
46.783551	23.607079	1010.000000
46.785424	23.609781	1126.000000
46.787297	23.612484	1348.000000
46.789171	23.615187	2622.000000
46.791044	23.617889	2884.000000
46.792917	23.620592	2843.000000
46.794790	23.623295	2706.000000
46.796664	23.625998	2906.000000
46.798537	23.628700	3217.000000
46.743857	23.553819	2540.000000
46.745730	23.556521	2213.000000
46.747604	23.559224	2020.000000
46.749477	23.561927	1814.000000
46.751350	23.564630	1799.000000
46.753223	23.567332	1715.000000
46.755097	23.570035	1807.000000
46.756970	23.572738	1727.000000
46.758843	23.575440	1696.000000
46.760717	23.578143	1063.000000
46.762590	23.580846	863.000000
46.764463	23.583548	874.000000
46.766336	23.586251	392.000000
46.768210	23.588954	123.000000
46.770083	23.591656	139.000000
46.771956	23.594359	393.000000
46.773830	23.597062	961.000000
46.775703	23.599765	1261.000000
46.777576	23.602467	1509.000000
46.779449	23.605170	1472.000000
46.781323	23.607873	1669.000000
46.783196	23.610575	1927.000000
46.785069	23.613278	2190.000000
46.786942	23.615981	1558.000000
46.788816	23.618683	2749.000000
46.790689	23.621386	2997.000000
46.792562	23.624089	2760.000000
46.794436	23.626791	2870.000000
46.796309	23.629494	2672.000000
46.798182	23.632197	3062.000000
46.743502	23.557315	1690.000000
46.745376	23.560018	1500.000000
46.747249	23.562721	1403.000000
46.749122	23.565423	1167.000000
46.750995	23.568126	2137.000000
46.752869	23.570829	1895.000000
46.754742	23.573532	1578.000000
46.756615	23.576234	1579.000000
46.758489	23.578937	1441.000000
46.760362	23.581640	958.000000
46.762235	23.584342	675.000000
46.764108	23.587045	567.000000
46.765982	23.589748	339.000000
46.767855	23.592450	290.000000
46.769728	23.595153	325.000000
46.771601	23.597856	901.000000
46.773475	23.600558	1146.000000
46.775348	23.603261	1217.000000
46.777221	23.605964	1273.000000
46.779095	23.608666	1505.000000
46.780968	23.611369	1721.000000
46.782841	23.614072	1845.000000
46.784714	23.616775	2052.000000
46.786588	23.619477	2359.000000
46.788461	23.622180	2655.000000
46.790334	23.624883	3023.000000
46.792207	23.627585	2637.000000
46.794081	23.630288	2890.000000
46.795954	23.632991	2815.000000
46.797827	23.635693	3068.000000
46.743148	23.560812	1625.000000
46.745021	23.563515	1615.000000
46.746894	23.566217	1476.000000
46.748767	23.568920	1307.000000
46.750641	23.571623	2229.000000
46.752514	23.574325	1396.000000
46.754387	23.577028	1432.000000
46.756260	23.579731	1240.000000
46.758134	23.582433	1058.000000
46.760007	23.585136	833.000000
46.761880	23.587839	690.000000
46.763754	23.590542	501.000000
46.765627	23.593244	476.000000
46.767500	23.595947	529.000000
46.769373	23.598650	642.000000
46.771247	23.601352	795.000000
46.773120	23.604055	1012.000000
46.774993	23.606758	1232.000000
46.776866	23.609460	1377.000000
46.778740	23.612163	1655.000000
46.780613	23.614866	1698.000000
46.782486	23.617568	1885.000000
46.784360	23.620271	2188.000000
46.786233	23.622974	2384.000000
46.788106	23.625677	2680.000000
46.789979	23.628379	2491.000000
46.791853	23.631082	3072.000000
46.793726	23.633785	3036.000000
46.795599	23.636487	2852.000000
46.797473	23.639190	3218.000000
46.742793	23.564309	1945.000000
46.744666	23.567011	1520.000000
46.746539	23.569714	1362.000000
46.748413	23.572417	2095.000000
46.750286	23.575119	1473.000000
46.752159	23.577822	1186.000000
46.754032	23.580525	1217.000000
46.755906	23.583227	1168.000000
46.757779	23.585930	1271.000000
46.759652	23.588633	952.000000
46.761525	23.591335	630.000000
46.763399	23.594038	603.000000
46.765272	23.596741	655.000000
46.767145	23.599444	880.000000
46.769019	23.602146	1283.000000
46.770892	23.604849	1028.000000
46.772765	23.607552	1531.000000
46.774638	23.610254	1566.000000
46.776512	23.612957	1373.000000
46.778385	23.615660	1481.000000
46.780258	23.618362	1530.000000
46.782132	23.621065	1893.000000
46.784005	23.623768	1962.000000
46.785878	23.626470	2085.000000
46.787751	23.629173	2238.000000
46.789625	23.631876	3165.000000
46.791498	23.634578	3072.000000
46.793371	23.637281	3012.000000
46.795244	23.639984	3073.000000
46.797118	23.642687	3099.000000
46.742438	23.567805	1597.000000
46.744311	23.570508	1381.000000
46.746184	23.573211	1621.000000
46.748058	23.575913	1939.000000
46.749931	23.578616	1498.000000
46.751804	23.581319	1302.000000
46.753678	23.584021	1041.000000
46.755551	23.586724	1331.000000
46.757424	23.589427	1105.000000
46.759297	23.592129	899.000000
46.761171	23.594832	719.000000
46.763044	23.597535	866.000000
46.764917	23.600237	962.000000
46.766791	23.602940	1353.000000
46.768664	23.605643	1346.000000
46.770537	23.608345	1395.000000
46.772410	23.611048	1629.000000
46.774284	23.613751	1636.000000
46.776157	23.616454	1659.000000
46.778030	23.619156	1640.000000
46.779903	23.621859	1743.000000
46.781777	23.624562	1791.000000
46.783650	23.627264	1881.000000
46.785523	23.629967	2049.000000
46.787397	23.632670	2406.000000
46.789270	23.635372	2935.000000
46.791143	23.638075	2827.000000
46.793016	23.640778	3222.000000
46.794890	23.643480	3264.000000
46.796763	23.646183	2982.000000
46.742083	23.571302	1545.000000
46.743956	23.574004	1718.000000
46.745830	23.576707	2155.000000
46.747703	23.579410	1734.000000
46.749576	23.582112	1513.000000
46.751450	23.584815	1306.000000
46.753323	23.587518	1261.000000
46.755196	23.590221	1049.000000
46.757069	23.592923	1078.000000
46.758943	23.595626	861.000000
46.760816	23.598329	922.000000
46.762689	23.601031	1067.000000
46.764562	23.603734	1594.000000
46.766436	23.606437	1568.000000
46.768309	23.609139	1346.000000
46.770182	23.611842	1520.000000
46.772056	23.614545	1818.000000
46.773929	23.617247	1892.000000
46.775802	23.619950	1860.000000
46.777675	23.622653	1777.000000
46.779549	23.625356	1698.000000
46.781422	23.628058	1592.000000
46.783295	23.630761	1866.000000
