46.744569	23.587716	2338.000000
46.758425	23.553459	903.000000
46.755530	23.622904	2793.000000
46.796700	23.585430	2520.000000
46.746092	23.531790	2554.000000
46.774668	23.638890	2693.000000
46.751429	23.520115	3489.000000
46.770360	23.640425	2724.000000
46.745694	23.597089	2311.000000
46.782693	23.662093	2568.000000
46.778728	23.660248	3051.000000
46.762335	23.617222	2010.000000
46.789456	23.574980	2291.000000
46.784710	23.560382	2549.000000
46.782995	23.577282	1978.000000
46.743102	23.581723	2900.000000
46.765518	23.606314	1545.000000
46.789552	23.594493	1744.000000
46.756806	23.589871	1484.000000
46.802818	23.586508	3465.000000
46.748036	23.512637	nan
46.748589	23.527643	2821.000000
46.738890	23.602771	2767.000000
46.793613	23.615851	2151.000000
46.745598	23.577576	2131.000000
46.764050	23.600322	1485.000000
46.759797	23.539938	1690.000000
46.750647	23.507363	3988.000000
46.792433	23.668396	3369.000000
46.789465	23.649907	2964
46.760108	23.530054	2137
46.793215	23.681149	4135.000000
46.764178	23.626339	2034
46.789145	23.584864	2126
46.782213	23.564530	2467.000000
46.793462	23.658256	3823.000000
46.787782	23.673311	3601.000000
46.773502	23.548087	3106.000000
46.759989	23.578964	815.000000
46.794107	23.570065	2660.000000
46.745008	23.603849	3600.000000
46.757245	23.606004	2120.000000
46.750153	23.553148	1478.000000
46.785876	23.651186	2675
46.788715	23.643658	2613.000000
46.751278	23.562521	1327.000000
46.786219	23.647806	2566.000000
46.757835	23.579731	912.000000
46.754557	23.571126	1505.000000
46.803161	23.583128	3534.000000
46.793366	23.638743	2724.000000
46.774819	23.596485	1134.000000
46.769894	23.570005	762
46.752403	23.571894	1557.000000
46.784252	23.564889	2380
46.755338	23.583879	1250.000000
46.755393	23.521961	2581.000000
46.779414	23.653488	2733.000000
46.760140	23.536558	1696.000000
46.792337	23.648884	3567.000000
46.747066	23.583569	1796.000000
46.787398	23.595260	1613.000000
46.773941	23.564219	1302.000000
46.772130	23.561607	1347.000000
46.741977	23.572351	2077.000000
46.770214	23.635048	2239
46.753089	23.565133	1198
46.761704	23.562064	814.000000
46.752115	23.513355	3321.000000
46.786123	23.628293	2011.000000
46.760236	23.556071	1059.000000
46.758617	23.592484	1233.000000
46.773790	23.606625	1249.000000
46.778344	23.582197	1284.000000
46.771046	23.633665	2665.000000
46.762637	23.532411	2408.000000
46.780690	23.620455	1570.000000
46.755535	23.575121	1068
46.780004	23.627215	1719.000000
46.790924	23.580973	2325.000000
46.747409	23.580189	1830.000000
46.765271	23.629207	2015.000000
46.771732	23.626905	2155.000000
46.748095	23.573428	1765.000000
46.785396	23.553622	2556.000000
46.793956	23.612471	2207.000000
46.783626	23.632440	1868.000000
46.795918	23.572678	2633.000000
46.789744	23.633518	2880.000000
46.746607	23.526720	2821.000000
46.766299	23.619067	1703.000000
46.790430	23.626758	2505.000000
46.760044	23.517046	4980.000000
46.791404	23.678536	4811
46.797729	23.575290	2827.000000
46.797921	23.614316	2120.000000
46.774787	23.589980	1056
46.796645	23.647349	2771
46.764736	23.593562	1159.000000
46.766642	23.615687	1683.000000
46.756422	23.511820	3324.000000
46.757053	23.566979	973.000000
46.787056	23.598640	1876.000000
46.746970	23.564056	1727.000000
46.786521	23.562995	2473.000000
46.785835	23.569755	2286.000000
46.797331	23.640589	2962.000000
46.772075	23.623525	2026.000000
46.776191	23.582965	1101.000000
46.748246	23.531023	2421.000000
46.756614	23.550846	1009.000000
46.750345	23.592174	1980.000000
46.789154	23.659791	3070.000000
46.748534	23.589561	2187.000000
46.769578	23.627672	1875.000000
46.753528	23.581266	1307.000000
46.760428	23.595097	1338
46.749179	23.501370	1806.000000
46.761265	23.545931	1909.000000
46.752554	23.529488	2027.000000
46.751785	23.543879	1339
46.794587	23.667629	3334.000000
46.800417	23.610168	2221.000000
46.751525	23.539628	1453.000000
46.750743	23.526875	2430.000000
46.755050	23.525341	2414.000000
46.771883	23.584499	483.000000
46.786178	23.566375	2355.000000
46.776821	23.638123	2298
46.784120	23.586655	1396.000000
46.773351	23.590492	1198.000000
46.794930	23.664249	3022
46.743788	23.574963	2274.000000
46.780786	23.639968	2095.000000
46.793174	23.599718	1728.000000
46.751772	23.516735	3272.000000
46.752897	23.526108	2198.000000
46.764393	23.596942	1529.000000
46.783873	23.609548	1857.000000
46.760922	23.549311	908.000000
46.762047	23.558684	1146.000000
46.747560	23.537783	1713.000000
46.783091	23.596795	1855.000000
46.786370	23.605400	1533.000000
46.770319	23.558994	1389.000000
46.754995	23.587259	2060.000000
46.744226	23.591096	2201.000000
46.752938	23.607539	2737.000000
46.769194	23.549621	1760.000000
46.781623	23.590802	1208.000000
46.775011	23.635510	2385.000000
46.746476	23.609841	4047.000000
46.768165	23.559761	1536.000000
46.793119	23.661636	3321.000000
46.794834	23.644736	2777.000000
46.797386	23.578670	2763.000000
46.790677	23.603865	2084.000000
46.746435	23.528410	2691.000000
